gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000167107.13	850.526730032476	1.42883069042013	0.0787657199597453	3.24519542255675e-74	1.72603356537907e-72	ACSF2	71.7629507630141	Up	True
ENSG00000167644.12	6905.66412169366	1.42419853036217	0.0835977454939356	1.107240818945e-65	4.8451919535761e-64	C19orf33	63.3146890126839	Up	True
ENSG00000142530.11	80.8923183117098	1.4239491991835	0.346934001414628	7.9088939962756e-06	2.99215211643204e-05	GARIN5A	4.524016331379857	Up	True
ENSG00000070731.11	297.113021340084	1.41492188200612	0.125171492446997	2.5721260329149698e-30	4.36915140864112e-29	ST6GALNAC2	28.359602904981898	Up	True
ENSG00000130529.16	1021.17181370959	1.40902793752549	0.0794468350024432	4.31330585153908e-71	2.12493468968122e-69	TRPM4	68.67265441354164	Up	True
ENSG00000104863.12	95.9721803402924	1.39949710263415	0.241310030398223	1.5025397952370202e-09	8.4070414608593e-09	LIN7B	8.075356810775057	Up	True
ENSG00000186451.2	36.3600787355077	1.39917745829022	0.35986296749269	2.03253717501764e-05	7.32713520346438e-05	SPATA12	4.135065794597645	Up	True
ENSG00000105270.15	38.335143641849	1.37893271345133	0.424182390548154	0.0002249199163974	0.000705449001699	CLIP3	3.151534376780311	Up	True
ENSG00000163380.16	6.95414597164126	1.37369166173472	2.16166839884513	0.0171409743622894	0.0385778088139881	LMOD3	1.4136624435407315	Up	True
ENSG00000175662.18	3270.60113561734	1.3723288659735	0.0782994594803809	1.9819127373199e-69	9.536275461286501e-68	TOM1L2	67.02062121255467	Up	True
ENSG00000167380.17	931.963554819625	1.35027431145824	0.092947179317388	1.8835105829025398e-48	5.49825306533415e-47	ZNF226	46.25977527497839	Up	True
ENSG00000136068.16	64309.9314195895	1.3344503252656	0.0872340389231393	1.7869460835979e-53	5.9419227678758305e-52	FLNB	51.226072997383135	Up	True
ENSG00000180626.10	38.3819437758608	1.32083099994398	0.30217575528791	2.65887770716387e-06	1.06331698551503e-05	ZNF594	4.973337248610936	Up	True
ENSG00000105429.13	1585.50885132602	1.31877414580977	0.109674656308099	5.463609879258269e-34	1.06969003420547e-32	MEGF8	31.97074205029261	Up	True
ENSG00000152454.4	12.8884820371033	1.30604477214809	0.517943064869163	0.0021598134730737	0.0058042271668414	ZNF256	2.23625559840952	Up	True
ENSG00000125746.18	4518.85850632344	1.30286989754601	0.0822267557096374	3.88550329774876e-57	1.3918559210595e-55	EML2	54.856405718696244	Up	True
ENSG00000132359.16	2627.96657867354	1.26412204776314	0.0652845022228029	3.61667554122787e-84	2.3670985076895198e-82	RAP1GAP2	81.62578366836759	Up	True
ENSG00000267508.6	291.2333896886	1.26292759117291	0.139045248456184	2.6994337273490302e-20	3.05009151153352e-19	ZNF285	18.51568713037196	Up	True
ENSG00000179111.9	247.81215391019	1.24978410978486	0.131384258165485	4.72476166695354e-22	5.79082904577344e-21	HES7	20.237259255921945	Up	True
ENSG00000141068.15	172.833589406994	1.24040161009573	0.150967984584486	5.41601583168681e-17	5.09329753844469e-16	KSR1	15.293000952622121	Up	True
ENSG00000169710.9	58256.8136351789	1.23794695884971	0.0748127958855423	4.37069741462123e-62	1.75376164281736e-60	FASN	59.75602943277354	Up	True
ENSG00000169750.9	557.523581051358	1.23043440089522	0.0911215224512611	3.6538225550551694e-42	9.03942963484291e-41	RAC3	40.043858971544005	Up	True
ENSG00000131037.15	842.634094144972	1.21915830877881	0.103919527273629	2.26549604930893e-32	4.203568690837831e-31	EPS8L1	30.37638185134945	Up	True
ENSG00000180914.11	62.7743218059953	1.21494203488698	0.244730695666087	1.74108105373557e-07	7.95127524862026e-07	OXTR	6.0995632123468315	Up	True
ENSG00000177427.13	696.906182602012	1.2096966303033	0.094888117883484	8.2598042035065e-38	1.8177171828084898e-36	MIEF2	35.74047368739588	Up	True
ENSG00000171953.16	1115.51099805462	1.20245376088026	0.0698487170959593	5.6281336510638506e-67	2.5615339348559302e-65	ATPAF2	64.59149988627483	Up	True
ENSG00000189377.9	27.3203713531042	1.19490106136651	0.551924589754002	0.0067467712835027	0.0165542267307293	CXCL17	1.7810911008932244	Up	True
ENSG00000177374.13	23.1368996709209	1.19390328518314	0.543545933602628	0.0061746064845465	0.0152707707579806	HIC1	1.8161390423482815	Up	True
ENSG00000072310.18	9447.18597676582	1.18446634238467	0.0859607762277868	4.37854064951559e-44	1.1430004217373399e-42	SREBF1	41.941953609361356	Up	True
ENSG00000132182.13	3149.01691810305	1.17927312508581	0.0864929643595507	6.86235255117165e-43	1.72401425652278e-41	NUP210	40.76345914715193	Up	True
ENSG00000183625.16	42.6008636723146	1.1788978440436	0.320839082610923	6.19161516571924e-05	0.0002092526369473	CCR3	3.679329060434126	Up	True
ENSG00000205209.8	8.64392398999895	1.17526370611873	0.745974851059648	0.0193471231160745	0.0430186521528459	SCGB2B2	1.3663432009162824	Up	True
ENSG00000170190.16	1050.64544629054	1.15568232704634	0.0782420033997365	6.570151929162929e-50	1.9816031934026498e-48	SLC16A5	47.702983306545335	Up	True
ENSG00000168301.13	604.560670920582	1.12730613723551	0.145858969624797	3.1834765015943e-15	2.69675251129087e-14	KCTD6	13.56915890816801	Up	True
ENSG00000182324.7	187.712222124456	1.11571669005524	0.198178882738882	5.42326005052242e-09	2.88854735008008e-08	KCNJ14	7.539320508956929	Up	True
ENSG00000266302.6	21.4632103173736	1.09589427787499	0.543719129301467	0.0102360627575364	0.024190553723872	ENSG00000266302	1.616354190486	Up	True
ENSG00000141232.5	3041.18538914623	1.09455132590683	0.0568745781940008	4.8867989008436294e-83	3.12631238977633e-81	TOB1	80.50496762824338	Up	True
ENSG00000197841.15	375.421048971037	1.09242402451188	0.130393789790343	1.7121388312811602e-17	1.66030678895074e-16	ZNF181	15.779811656274394	Up	True
ENSG00000108557.20	5376.3952646818	1.08771151654712	0.079018478144237	1.39727820142534e-43	3.5979121578878595e-42	RAI1	41.44394944405058	Up	True
ENSG00000176401.6	141.88626275956	1.08761164473591	0.175154993979286	1.67722184054576e-10	1.01479414556666e-09	EID2B	8.993622046924713	Up	True
ENSG00000171049.9	1.93235304720459	1.06906505361444	2.162947072763	0.0162717089841915	0.0368294581164016	FPR2	1.433804671011715	Up	True
ENSG00000204524.7	1301.196566057	1.06165286281719	0.105219205311042	2.0358382838937802e-24	2.74397170715203e-23	ZNF805	22.561620370913936	Up	True
ENSG00000167748.11	10.8049329180577	1.06135272842935	0.520966473890167	0.0104031932561577	0.0245446625847286	KLK1	1.6100429337656885	Up	True
ENSG00000182310.15	99.3470144988521	1.06066095954809	0.260835503010413	1.4659510263913e-05	5.37420722524179e-05	SPACA6	4.269685591523264	Up	True
ENSG00000188522.15	6739.75902299938	1.05830330904017	0.061649591714602	1.74081585904709e-65	7.57388294536752e-64	FAM83G	63.12068141120012	Up	True
ENSG00000109099.16	507.180511370663	1.0562897604818	0.104467564060362	1.62097935259052e-24	2.19261834881973e-23	PMP22	22.659036955840058	Up	True
ENSG00000087074.9	5290.73585733111	1.05436994779792	0.0483011983759756	3.93818276790699e-106	3.60645438878773e-104	PPP1R15A	103.4429195560077	Up	True
ENSG00000108771.13	140.346379827987	1.0508819521967	0.218092561218341	4.7046390297519e-07	2.04335546002477e-06	DHX58	5.689656077371901	Up	True
ENSG00000011478.13	1493.34303087987	1.04839911435231	0.0733182990195249	7.461164145241051e-47	2.08170146071953e-45	QPCTL	44.68158155304768	Up	True
ENSG00000142273.13	1320.29936986089	1.04746098432785	0.0618020459220634	6.74234967446518e-65	2.88371946246288e-63	CBLC	62.54004699146663	Up	True
ENSG00000134107.5	8819.82181868213	1.04422373544722	0.0704708789952007	3.83943997246146e-50	1.1704365263701e-48	BHLHE40	47.93165213343653	Up	True
ENSG00000105711.14	23.119217419801	1.03344466599837	0.421192096948336	0.0039863571469315	0.0102310043127995	SCN1B	1.9900817322606328	Up	True
ENSG00000108591.10	3053.77782787855	1.01418467029601	0.054376012050403	4.37836712924024e-78	2.5047127423721702e-76	DRG2	75.60124207480919	Up	True
ENSG00000205138.4	838.629649712323	1.0103203168999	0.0765408410337013	3.24163116024727e-40	7.605442694253701e-39	SDHAF1	38.11887550165359	Up	True
ENSG00000108474.17	560.049295828568	1.00621353850009	0.0981613853296346	4.31555635787209e-25	5.9945321372252604e-24	PIGL	23.222244707169047	Up	True
ENSG00000126249.8	1266.6377006634	1.0044349584747	0.0760990796570094	3.5227380329232e-40	8.25643998614228e-39	PDCD2L	38.083207171523284	Up	True
ENSG00000172992.13	1416.95106019046	1.00060540688453	0.076904444558321	3.51762040923363e-39	8.03709025292807e-38	DCAKD	37.094901154712	Up	True
